"","avg_card","date","duration","generator","iteration","perc_minimal","size","r","MN"
"19456",9.41607897595692,"2014-May-28 19:07:42",1090123790,"Opts 1-2",23,1,992302,25,40
"19457",9.3873117748704,"2014-May-28 19:08:06",252524396,"Opts 1-3",30,1,380794,25,40
"19458",8.71915454365131,"2014-May-28 19:10:20",474566251,"Opts 1-2",29,1,650347,25,40
"19459",8.76903844023989,"2014-May-28 19:11:43",838184210,"Opts 1-3",27,1,659127,25,40
"19460",8.76903844023989,"2014-May-28 19:13:20",882707351,"Opts 1-2",27,1,659127,25,40
"19461",9.40254824436693,"2014-May-28 19:13:37",500571940,"Opts 1-3",31,1,777241,25,40
"19462",8.74636157384112,"2014-May-28 19:14:13",359136341,"Opts 1-3",33,1,566385,25,40
"19463",9.40254824436693,"2014-May-28 19:17:11",594340137,"Opts 1-2",31,1,777241,25,40
"19464",8.74636157384112,"2014-May-28 19:18:22",472144107,"Opts 1-2",33,1,566385,25,40
"19465",8.91057021818476,"2014-May-28 19:18:31",633579335,"Opts 1-2",32,1,716182,25,40
"19466",8.91057021818476,"2014-May-28 19:18:41",663239743,"Opts 1-3",32,1,716182,25,40
"19467",8.95305392334581,"2014-May-28 19:19:20",444205023,"Opts 1-3",34,1,730945,25,40
"19468",9.25190791587186,"2014-May-28 19:19:28",338803467,"Opts 1-3",35,1,650579,25,40
"19469",9.25190791587186,"2014-May-28 19:20:46",384902757,"Opts 1-2",35,1,650579,25,40
"19470",9.22863050347048,"2014-May-28 19:21:53",190514555,"Opts 1-3",37,1,429479,25,40
"19471",9.22863050347048,"2014-May-28 19:22:09",196828641,"Opts 1-2",37,1,429479,25,40
"19472",8.95305392334581,"2014-May-28 19:24:00",630436086,"Opts 1-2",34,1,730945,25,40
"19473",8.90136837742411,"2014-May-28 19:24:05",401032981,"Opts 1-3",36,1,641782,25,40
"19474",8.90136837742411,"2014-May-28 19:25:25",415255098,"Opts 1-2",36,1,641782,25,40
"19475",9.31497790329711,"2014-May-28 19:26:46",348805938,"Opts 1-3",39,1,658243,25,40
"19476",9.03169944837249,"2014-May-28 19:27:42",483791148,"Opts 1-2",38,1,679444,25,40
"19477",9.03169944837249,"2014-May-28 19:28:01",509764242,"Opts 1-3",38,1,679444,25,40
"19478",9.31497790329711,"2014-May-28 19:28:12",371993831,"Opts 1-2",39,1,658243,25,40
"19479",9.07327181837038,"2014-May-28 19:29:24",147472810,"Opts 1-3",42,1,525509,25,40
"19480",8.83289777822501,"2014-May-28 19:31:41",564917555,"Opts 1-3",40,1,675766,25,40
"19481",8.90861821203879,"2014-May-28 19:31:43",448610973,"Opts 1-3",41,1,590807,25,40
"19482",9.07327181837038,"2014-May-28 19:31:59",246199447,"Opts 1-2",42,1,525509,25,40
"19483",8.90861821203879,"2014-May-28 19:33:09",454224524,"Opts 1-2",41,1,590807,25,40
"19484",9.02459266672051,"2014-May-28 19:33:31",237865643,"Opts 1-3",44,1,507631,25,40
"19485",8.87363713196924,"2014-May-28 19:35:24",432422124,"Opts 1-3",43,1,664958,25,40
"19486",8.83289777822501,"2014-May-28 19:35:47",695399922,"Opts 1-2",40,1,675766,25,40
"19487",8.89670913184449,"2014-May-28 19:36:14",261669382,"Opts 1-3",45,1,500567,25,40
"19488",8.87363713196924,"2014-May-28 19:36:15",472351225,"Opts 1-2",43,1,664958,25,40
"19489",9.02459266672051,"2014-May-28 19:36:29",277484774,"Opts 1-2",44,1,507631,25,40
"19490",8.89670913184449,"2014-May-28 19:37:20",312165004,"Opts 1-2",45,1,500567,25,40
"19491",8.75947316473079,"2014-May-28 19:39:11",153298452,"Opts 1-3",49,1,279632,25,40
"19492",9.13132253666323,"2014-May-28 19:40:17",234257418,"Opts 1-3",48,1,481136,25,40
"19493",8.75947316473079,"2014-May-28 19:40:30",181601231,"Opts 1-2",49,1,279632,25,40
"19494",8.77058255965227,"2014-May-28 19:40:55",435186685,"Opts 1-2",46,1,529611,25,40
"19495",9.13132253666323,"2014-May-28 19:41:26",300712055,"Opts 1-2",48,1,481136,25,40
"19496",8.77058255965227,"2014-May-28 19:41:53",514390118,"Opts 1-3",46,1,529611,25,40
"19497",9.31231235362293,"2014-May-28 19:43:07",230414204,"Opts 1-3",50,1,581546,25,40
"19498",8.31390232870516,"2014-May-28 19:43:35",480344391,"Opts 1-3",47,1,656631,25,40
"19499",8.31390232870516,"2014-May-28 19:44:04",487563083,"Opts 1-2",47,1,656631,25,40
"19500",9.31231235362293,"2014-May-28 19:45:13",288103949,"Opts 1-2",50,1,581546,25,40
"19501",8.86068046743869,"2014-May-28 19:45:40",304716888,"Opts 1-3",51,1,473645,25,40
"19502",8.86068046743869,"2014-May-28 19:45:57",294553979,"Opts 1-2",51,1,473645,25,40
"19503",8.94666896574648,"2014-May-28 19:46:27",190135675,"Opts 1-3",53,1,481352,25,40
"19504",8.94666896574648,"2014-May-28 19:48:12",268670786,"Opts 1-2",53,1,481352,25,40
"19505",8.81342270102705,"2014-May-28 19:49:02",288399909,"Opts 1-3",54,1,547103,25,40
"19506",9.14708055423418,"2014-May-28 19:49:23",168772660,"Opts 1-3",56,1,395212,25,40
"19507",9.09923478252647,"2014-May-28 19:50:12",265005012,"Opts 1-3",55,1,423017,25,40
"19508",8.81342270102705,"2014-May-28 19:50:22",300050313,"Opts 1-2",54,1,547103,25,40
"19509",9.09923478252647,"2014-May-28 19:51:15",310364434,"Opts 1-2",55,1,423017,25,40
"19510",9.14708055423418,"2014-May-28 19:51:33",192697152,"Opts 1-2",56,1,395212,25,40
"19511",8.98566008887765,"2014-May-28 19:53:32",691471998,"Opts 1-2",52,1,664509,25,40
"19512",8.98566008887765,"2014-May-28 19:54:18",762681500,"Opts 1-3",52,1,664509,25,40
"19513",10.0438176886306,"2014-May-28 19:56:43",321470163,"Opts 1-3",59,1,601652,25,40
"19514",10.0438176886306,"2014-May-28 19:57:25",346164843,"Opts 1-2",59,1,601652,25,40
"19515",9.23447503746664,"2014-May-28 19:59:49",637663373,"Opts 1-3",57,1,733319,25,40
"19516",9.23447503746664,"2014-May-28 20:00:13",643424362,"Opts 1-2",57,1,733319,25,40
"19517",8.87707044917258,"2014-May-28 20:00:27",402102230,"Opts 1-3",60,1,528750,25,40
"19518",8.87707044917258,"2014-May-28 20:00:36",367780389,"Opts 1-2",60,1,528750,25,40
"19519",9.5667162870419,"2014-May-28 20:01:45",674548578,"Opts 1-2",58,1,807464,25,40
"19520",9.5667162870419,"2014-May-28 20:03:51",811654453,"Opts 1-3",58,1,807464,25,40
"19521",9.41445901441465,"2014-May-28 20:04:37",462441548,"Opts 1-3",61,1,613057,25,40
"19522",9.1924810694943,"2014-May-28 20:04:47",251557625,"Opts 1-3",63,1,394205,25,40
"19523",9.1924810694943,"2014-May-28 20:06:18",333433319,"Opts 1-2",63,1,394205,25,40
"19524",9.41445901441465,"2014-May-28 20:07:21",585362729,"Opts 1-2",61,1,613057,25,40
"19525",9.07541845818048,"2014-May-28 20:07:27",153005881,"Opts 1-2",65,1,380265,25,40
"19526",9.07541845818048,"2014-May-28 20:07:31",163060598,"Opts 1-3",65,1,380265,25,40
"19527",9.34490250105977,"2014-May-28 20:07:55",355236841,"Opts 1-3",64,1,622776,25,40
"19528",9.34490250105977,"2014-May-28 20:10:34",388250774,"Opts 1-2",64,1,622776,25,40
"19529",10.1265294069344,"2014-May-28 20:10:33",631655687,"Opts 1-3",62,1,633252,25,40
"19530",8.88645730953362,"2014-May-28 20:11:00",206784353,"Opts 1-3",67,1,504656,25,40
"19531",8.88645730953362,"2014-May-28 20:11:17",219431183,"Opts 1-2",67,1,504656,25,40
"19532",10.1265294069344,"2014-May-28 20:11:16",650732371,"Opts 1-2",62,1,633252,25,40
"19533",9.2161559496771,"2014-May-28 20:12:37",270712449,"Opts 1-3",68,1,483438,25,40
"19534",8.99545370385278,"2014-May-28 20:14:58",251929798,"Opts 1-3",69,1,496888,25,40
"19535",9.0188173883129,"2014-May-28 20:15:47",261905226,"Opts 1-3",70,1,569739,25,40
"19536",9.0188173883129,"2014-May-28 20:16:28",300313055,"Opts 1-2",70,1,569739,25,40
"19537",9.2161559496771,"2014-May-28 20:16:48",363195073,"Opts 1-2",68,1,483438,25,40
"19538",9.08726605064694,"2014-May-28 20:16:50",624617182,"Opts 1-3",66,1,684069,25,40
"19539",8.99545370385278,"2014-May-28 20:17:46",398687041,"Opts 1-2",69,1,496888,25,40
"19540",9.08726605064694,"2014-May-28 20:17:43",611988172,"Opts 1-2",66,1,684069,25,40
"19541",8.93818377990702,"2014-May-28 20:20:10",444567244,"Opts 1-3",71,1,635804,25,40
"19542",8.93818377990702,"2014-May-28 20:21:16",370402690,"Opts 1-2",71,1,635804,25,40
"19543",9.38255830953317,"2014-May-28 20:21:22",265984143,"Opts 1-3",73,1,485641,25,40
"19544",9.38255830953317,"2014-May-28 20:21:43",281790548,"Opts 1-2",73,1,485641,25,40
"19545",8.6006436938783,"2014-May-28 20:23:10",315437394,"Opts 1-2",74,1,514841,25,40
"19546",8.6006436938783,"2014-May-28 20:24:57",422459794,"Opts 1-3",74,1,514841,25,40
"19547",8.94289832610531,"2014-May-28 20:24:57",541049121,"Opts 1-3",72,1,636181,25,40
"19548",8.94289832610531,"2014-May-28 20:25:05",507888681,"Opts 1-2",72,1,636181,25,40
"19549",9.1402716163623,"2014-May-28 20:26:03",272102617,"Opts 1-3",76,1,514402,25,40
"19550",9.1402716163623,"2014-May-28 20:27:38",345871960,"Opts 1-2",76,1,514402,25,40
"19551",8.9543249582955,"2014-May-28 20:28:59",340096536,"Opts 1-3",77,1,507739,25,40
"19552",8.90915697791529,"2014-May-28 20:30:10",589126368,"Opts 1-3",75,1,620565,25,40
"19553",9.14552011893914,"2014-May-28 20:31:23",310783233,"Opts 1-3",79,1,521275,25,40
"19554",8.9543249582955,"2014-May-28 20:31:54",409068961,"Opts 1-2",77,1,507739,25,40
"19555",8.90915697791529,"2014-May-28 20:32:17",651152664,"Opts 1-2",75,1,620565,25,40
"19556",8.86611755455762,"2014-May-28 20:32:23",428178551,"Opts 1-2",78,1,577417,25,40
"19557",9.14552011893914,"2014-May-28 20:33:03",316145855,"Opts 1-2",79,1,521275,25,40
"19558",8.86611755455762,"2014-May-28 20:33:16",487798757,"Opts 1-3",78,1,577417,25,40
"19559",9.20217934612707,"2014-May-28 20:34:07",300061944,"Opts 1-3",80,1,578981,25,40
"19560",9.20217934612707,"2014-May-28 20:34:51",271334631,"Opts 1-2",80,1,578981,25,40
"19561",8.84556336701464,"2014-May-28 20:36:01",104672926,"Opts 1-3",84,1,334409,25,40
"19562",9.01622034090558,"2014-May-28 20:36:33",201544076,"Opts 1-3",83,1,387908,25,40
"19563",8.84556336701464,"2014-May-28 20:36:50",110079237,"Opts 1-2",84,1,334409,25,40
"19564",8.90613980989152,"2014-May-28 20:36:47",315417900,"Opts 1-3",81,1,659939,25,40
"19565",9.01622034090558,"2014-May-28 20:38:17",291892965,"Opts 1-2",83,1,387908,25,40
"19566",9.62242806886329,"2014-May-28 20:38:17",344096662,"Opts 1-2",82,1,663169,25,40
"19567",9.62242806886329,"2014-May-28 20:38:24",357543358,"Opts 1-3",82,1,663169,25,40
"19568",8.90613980989152,"2014-May-28 20:39:54",473203861,"Opts 1-2",81,1,659939,25,40
"19569",9.81731823370517,"2014-May-28 20:42:32",334066332,"Opts 1-2",86,1,530874,25,40
"19570",9.81731823370517,"2014-May-28 20:43:06",369561424,"Opts 1-3",86,1,530874,25,40
"19571",8.89209743247858,"2014-May-28 20:43:44",315796666,"Opts 1-2",87,1,614990,25,40
"19572",8.89209743247858,"2014-May-28 20:44:06",341491689,"Opts 1-3",87,1,614990,25,40
"19573",8.89767105569973,"2014-May-28 20:44:07",448096743,"Opts 1-2",85,1,596107,25,40
"19574",8.89767105569973,"2014-May-28 20:44:54",526534303,"Opts 1-3",85,1,596107,25,40
"19575",8.77121026128188,"2014-May-28 20:46:52",250470872,"Opts 1-3",89,1,486333,25,40
"19576",8.77121026128188,"2014-May-28 20:47:06",231146867,"Opts 1-2",89,1,486333,25,40
"19577",9.08299867175599,"2014-May-28 20:47:12",174595548,"Opts 1-3",91,1,512707,25,40
"19578",8.63938291669891,"2014-May-28 20:47:37",223191482,"Opts 1-3",90,1,581445,25,40
"19579",9.08299867175599,"2014-May-28 20:47:38",155696154,"Opts 1-2",91,1,512707,25,40
"19580",9.14227397242362,"2014-May-28 20:48:43",606249260,"Opts 1-3",88,1,764785,25,40
"19581",8.50743772299446,"2014-May-28 20:49:09",108938268,"Opts 1-3",93,1,309705,25,40
"19582",8.50743772299446,"2014-May-28 20:49:31",105044638,"Opts 1-2",93,1,309705,25,40
"19583",8.63938291669891,"2014-May-28 20:50:17",361791036,"Opts 1-2",90,1,581445,25,40
"19584",9.14227397242362,"2014-May-28 20:50:29",624515112,"Opts 1-2",88,1,764785,25,40
"19585",8.85269673736858,"2014-May-28 20:52:33",332076948,"Opts 1-3",92,1,562031,25,40
"19586",8.62809589559422,"2014-May-28 20:54:08",380996609,"Opts 1-3",94,1,602572,25,40
"19587",8.85269673736858,"2014-May-28 20:55:19",485029715,"Opts 1-2",92,1,562031,25,40
"19588",8.62809589559422,"2014-May-28 20:56:01",426421080,"Opts 1-2",94,1,602572,25,40
"19589",9.21076474310409,"2014-May-28 20:56:58",442896394,"Opts 1-2",95,1,704838,25,40
"19590",9.21076474310409,"2014-May-28 20:57:01",466638015,"Opts 1-3",95,1,704838,25,40
"19591",9.09959498041299,"2014-May-28 20:57:33",425895074,"Opts 1-3",96,1,587379,25,40
"19592",9.09959498041299,"2014-May-28 20:58:26",464145021,"Opts 1-2",96,1,587379,25,40
"19593",9.39933415681431,"2014-May-28 21:01:02",232299799,"Opts 1-3",99,1,425025,25,40
"19594",9.39933415681431,"2014-May-28 21:01:06",233581925,"Opts 1-2",99,1,425025,25,40
"19595",9.37668318363248,"2014-May-28 21:02:32",424004577,"Opts 1-3",98,1,788684,25,40
"19596",9.41763037492007,"2014-May-28 21:02:58",616159570,"Opts 1-3",97,1,847594,25,40
"19597",8.84813055240007,"2014-May-28 21:03:21",338457849,"Opts 1-3",100,1,671669,25,40
"19598",8.84813055240007,"2014-May-28 21:04:14",339073987,"Opts 1-2",100,1,671669,25,40
"19599",9.37668318363248,"2014-May-28 21:05:42",571356170,"Opts 1-2",98,1,788684,25,40
"19600",9.41763037492007,"2014-May-28 21:06:24",727329086,"Opts 1-2",97,1,847594,25,40
"19601",7.18835399757811,"2014-May-28 21:07:53",74743390,"Opts 1-3",2,1,238657,35,40
"19602",6.88190779698532,"2014-May-28 21:08:07",88931890,"Opts 1-2",1,1,195178,35,40
"19603",6.88190779698532,"2014-May-28 21:08:09",91257596,"Opts 1-3",1,1,195178,35,40
"19604",7.09463149017448,"2014-May-28 21:08:10",92360023,"Opts 1-3",4,1,259681,35,40
"19605",7.18835399757811,"2014-May-28 21:08:13",94665362,"Opts 1-2",2,1,238657,35,40
"19606",6.87677028106616,"2014-May-28 21:08:35",117224266,"Opts 1-3",3,1,220304,35,40
"19607",6.71724724788365,"2014-May-28 21:09:01",65581617,"Opts 1-3",5,1,204479,35,40
"19608",7.09463149017448,"2014-May-28 21:09:08",149924949,"Opts 1-2",4,1,259681,35,40
"19609",6.87677028106616,"2014-May-28 21:09:16",158282663,"Opts 1-2",3,1,220304,35,40
"19610",6.84821438532683,"2014-May-28 21:09:44",90645268,"Opts 1-3",6,1,268899,35,40
"19611",6.71724724788365,"2014-May-28 21:09:56",106794750,"Opts 1-2",5,1,204479,35,40
"19612",6.84821438532683,"2014-May-28 21:10:02",108878066,"Opts 1-2",6,1,268899,35,40
"19613",7.02949332610276,"2014-May-28 21:10:15",119012211,"Opts 1-3",7,1,243411,35,40
"19614",7.27417646457417,"2014-May-28 21:10:58",59700756,"Opts 1-3",10,1,244525,35,40
"19615",7.02949332610276,"2014-May-28 21:11:17",159018498,"Opts 1-2",7,1,243411,35,40
"19616",7.13611529912803,"2014-May-28 21:11:18",127260067,"Opts 1-2",8,1,257348,35,40
"19617",7.27417646457417,"2014-May-28 21:11:28",82987743,"Opts 1-2",10,1,244525,35,40
"19618",7.13611529912803,"2014-May-28 21:11:29",145357926,"Opts 1-3",8,1,257348,35,40
"19619",7.0807761380495,"2014-May-28 21:12:43",71670619,"Opts 1-3",13,1,204912,35,40
"19620",7.38899921306003,"2014-May-28 21:12:44",177183516,"Opts 1-2",9,1,378682,35,40
"19621",7.07817151771133,"2014-May-28 21:13:11",172933753,"Opts 1-3",11,1,287189,35,40
"19622",7.0807761380495,"2014-May-28 21:13:12",99993429,"Opts 1-2",13,1,204912,35,40
"19623",7.07817151771133,"2014-May-28 21:13:19",138638243,"Opts 1-2",11,1,287189,35,40
"19624",7.38899921306003,"2014-May-28 21:14:03",283334400,"Opts 1-3",9,1,378682,35,40
"19625",6.96207877537111,"2014-May-28 21:14:29",100825484,"Opts 1-2",14,1,261173,35,40
"19626",7.15462630229433,"2014-May-28 21:14:36",82010085,"Opts 1-3",15,1,209822,35,40
"19627",6.89201360892053,"2014-May-28 21:14:51",88134097,"Opts 1-3",16,1,254245,35,40
"19628",7.15462630229433,"2014-May-28 21:14:59",104354025,"Opts 1-2",15,1,209822,35,40
"19629",6.96207877537111,"2014-May-28 21:15:00",134650889,"Opts 1-3",14,1,261173,35,40
"19630",7.33255408439957,"2014-May-28 21:15:21",240857286,"Opts 1-3",12,1,390547,35,40
"19631",7.08042670898491,"2014-May-28 21:16:05",93555447,"Opts 1-3",17,1,272223,35,40
"19632",7.33255408439957,"2014-May-28 21:16:12",290225550,"Opts 1-2",12,1,390547,35,40
"19633",6.89201360892053,"2014-May-28 21:16:27",139756757,"Opts 1-2",16,1,254245,35,40
"19634",7.08042670898491,"2014-May-28 21:16:27",108688460,"Opts 1-2",17,1,272223,35,40
"19635",6.8612402759107,"2014-May-28 21:17:09",135007324,"Opts 1-3",18,1,272262,35,40
"19636",7.28775590889557,"2014-May-28 21:17:25",142249676,"Opts 1-3",19,1,290875,35,40
"19637",7.28775590889557,"2014-May-28 21:17:53",147872057,"Opts 1-2",19,1,290875,35,40
"19638",6.8612402759107,"2014-May-28 21:17:57",176146759,"Opts 1-2",18,1,272262,35,40
"19639",7.03457061411287,"2014-May-28 21:18:22",70548238,"Opts 1-3",22,1,231179,35,40
"19640",7.03457061411287,"2014-May-28 21:18:48",78998312,"Opts 1-2",22,1,231179,35,40
"19641",7.29601576340432,"2014-May-28 21:19:10",44499127,"Opts 1-3",24,1,221272,35,40
"19642",7.19279847420972,"2014-May-28 21:19:08",179419824,"Opts 1-3",20,1,352342,35,40
"19643",6.86738271761401,"2014-May-28 21:19:12",161983524,"Opts 1-2",21,1,284058,35,40
"19644",6.88244546737295,"2014-May-28 21:19:19",81419789,"Opts 1-3",23,1,216155,35,40
"19645",6.86738271761401,"2014-May-28 21:19:47",196164055,"Opts 1-3",21,1,284058,35,40
"19646",7.29601576340432,"2014-May-28 21:19:48",58261764,"Opts 1-2",24,1,221272,35,40
"19647",6.88244546737295,"2014-May-28 21:19:53",112834072,"Opts 1-2",23,1,216155,35,40
"19648",7.19279847420972,"2014-May-28 21:19:58",221627301,"Opts 1-2",20,1,352342,35,40
"19649",6.88422997432204,"2014-May-28 21:20:38",48201762,"Opts 1-3",27,1,223538,35,40
"19650",6.9995966225954,"2014-May-28 21:20:53",97607112,"Opts 1-3",26,1,255344,35,40
"19651",6.9995966225954,"2014-May-28 21:20:58",96531393,"Opts 1-2",26,1,255344,35,40
"19652",6.93551024881242,"2014-May-28 21:20:59",106374722,"Opts 1-2",25,1,237247,35,40
"19653",6.93551024881242,"2014-May-28 21:21:07",114577537,"Opts 1-3",25,1,237247,35,40
"19654",6.88422997432204,"2014-May-28 21:21:07",76605905,"Opts 1-2",27,1,223538,35,40
"19655",6.80367699140669,"2014-May-28 21:22:08",59068767,"Opts 1-3",31,1,224477,35,40
"19656",7.18170405851784,"2014-May-28 21:22:15",94720486,"Opts 1-3",29,1,285178,35,40
"19657",6.80367699140669,"2014-May-28 21:22:24",74326019,"Opts 1-2",31,1,224477,35,40
"19658",7.21258412839287,"2014-May-28 21:22:25",148889432,"Opts 1-3",28,1,270420,35,40
"19659",7.21258412839287,"2014-May-28 21:22:37",154730959,"Opts 1-2",28,1,270420,35,40
"19660",7.28368502786151,"2014-May-28 21:22:42",101247007,"Opts 1-3",30,1,284622,35,40
"19661",7.18170405851784,"2014-May-28 21:22:51",115833794,"Opts 1-2",29,1,285178,35,40
"19662",7.28368502786151,"2014-May-28 21:22:52",110648134,"Opts 1-2",30,1,284622,35,40
"19663",7.27043750743723,"2014-May-28 21:23:46",94978639,"Opts 1-3",32,1,252110,35,40
"19664",6.79460022571404,"2014-May-28 21:24:04",83863804,"Opts 1-3",34,1,195823,35,40
"19665",7.27043750743723,"2014-May-28 21:24:08",109292177,"Opts 1-2",32,1,252110,35,40
"19666",7.20401661591421,"2014-May-28 21:24:09",102088762,"Opts 1-3",33,1,241696,35,40
"19667",6.79460022571404,"2014-May-28 21:24:10",85213017,"Opts 1-2",34,1,195823,35,40
"19668",6.86216791440307,"2014-May-28 21:24:17",82240989,"Opts 1-3",35,1,241504,35,40
"19669",6.86216791440307,"2014-May-28 21:24:19",84313886,"Opts 1-2",35,1,241504,35,40
"19670",7.20401661591421,"2014-May-28 21:24:27",119576188,"Opts 1-2",33,1,241696,35,40
"19671",6.67837061958877,"2014-May-28 21:25:23",61502108,"Opts 1-3",39,1,218758,35,40
"19672",7.05609823851074,"2014-May-28 21:25:28",76733998,"Opts 1-2",37,1,262789,35,40
"19673",7.05609823851074,"2014-May-28 21:25:41",89977324,"Opts 1-3",37,1,262789,35,40
"19674",6.67837061958877,"2014-May-28 21:25:55",84732777,"Opts 1-2",39,1,218758,35,40
"19675",7.1284206300082,"2014-May-28 21:26:17",117376790,"Opts 1-2",38,1,298885,35,40
"19676",6.77702085046373,"2014-May-28 21:26:20",48393850,"Opts 1-2",40,1,217693,35,40
"19677",7.1284206300082,"2014-May-28 21:26:19",125917725,"Opts 1-3",38,1,298885,35,40
"19678",6.77702085046373,"2014-May-28 21:26:34",67642281,"Opts 1-3",40,1,217693,35,40
"19679",7.22913543300289,"2014-May-28 21:26:38",152212925,"Opts 1-2",36,1,347515,35,40
"19680",7.08411152447436,"2014-May-28 21:26:59",75526203,"Opts 1-3",41,1,239230,35,40
"19681",7.22913543300289,"2014-May-28 21:27:01",192276885,"Opts 1-3",36,1,347515,35,40
"19682",7.08411152447436,"2014-May-28 21:27:34",96652161,"Opts 1-2",41,1,239230,35,40
"19683",7.15752223474884,"2014-May-28 21:27:36",73673094,"Opts 1-3",43,1,239490,35,40
"19684",7.15752223474884,"2014-May-28 21:27:57",80777769,"Opts 1-2",43,1,239490,35,40
"19685",7.0159683215295,"2014-May-28 21:28:37",135191548,"Opts 1-2",42,1,286630,35,40
"19686",6.80245348244958,"2014-May-28 21:28:44",121813155,"Opts 1-3",44,1,276831,35,40
"19687",7.0159683215295,"2014-May-28 21:28:52",151649770,"Opts 1-3",42,1,286630,35,40
"19688",6.80245348244958,"2014-May-28 21:29:06",124114029,"Opts 1-2",44,1,276831,35,40
"19689",7.03321344660562,"2014-May-28 21:29:45",126270882,"Opts 1-3",46,1,290274,35,40
"19690",7.03321344660562,"2014-May-28 21:29:47",107445353,"Opts 1-2",46,1,290274,35,40
"19691",7.13224338258875,"2014-May-28 21:30:18",193368743,"Opts 1-3",45,1,324296,35,40
"19692",7.08083813985795,"2014-May-28 21:30:46",125371132,"Opts 1-3",47,1,293698,35,40
"19693",7.13224338258875,"2014-May-28 21:30:45",188347179,"Opts 1-2",45,1,324296,35,40
"19694",7.01212263988888,"2014-May-28 21:30:49",60722615,"Opts 1-3",49,1,203751,35,40
"19695",7.01212263988888,"2014-May-28 21:30:59",68920732,"Opts 1-2",49,1,203751,35,40
"19696",7.05689388124349,"2014-May-28 21:31:08",118953527,"Opts 1-2",48,1,291824,35,40
"19697",7.08083813985795,"2014-May-28 21:31:21",153617632,"Opts 1-2",47,1,293698,35,40
"19698",7.05689388124349,"2014-May-28 21:31:28",153360372,"Opts 1-3",48,1,291824,35,40
